kpi_id;kpi_short_name;view_id;node_type;input_type;main_text;sub_text;Priority
S4;LTI;budget_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S4;LTI;budget_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S4;LTI;budget_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S4;LTI;budget_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S4;LTI;budget_target;plant;auto;Target is automatically coming from Group standard source Sphera;;1
S4;LTI;budget_target;plant_other_group;disabled;No entry;;1
S4;LTI;budget_target;apu;disabled;No entry;;1
S4;LTI;budget_target;apu_other_group;disabled;No entry;;1
S4;LTI;budget_target;totem;disabled;No entry;;1
S4;LTI;budget_target;equipment_group;disabled;No entry;;1
S4;LTI;budget_target;equipment;disabled;No entry;;1
S4;LTI;running_target;company;auto;Target is automatically calculated as sum of all QTY from level below;;1
S4;LTI;running_target;division;auto;Target is automatically calculated as sum of all QTY from level below;;1
S4;LTI;running_target;area;auto;Target is automatically calculated as sum of all QTY from level below;;1
S4;LTI;running_target;regional;auto;Target is automatically calculated as sum of all QTY from level below;;1
S4;LTI;running_target;plant;manual;Enter Target in QTY for the entire Plant;;1
S4;LTI;running_target;plant_other_group;auto;Target in QTY is automatically calculated as a Plant target minus the sum of level below;;1
S4;LTI;running_target;apu;manual;Enter Target for full year in January, in QTY for the full specific APU considering all headcounts in that specific APU;;1
S4;LTI;running_target;apu_other_group;manual;Enter Target for full year in January, in QTY for the Headcount belonging to the APU and not to the Totems below;;1
S4;LTI;running_target;totem;auto;Target is always 0;;1
S4;LTI;running_target;equipment_group;disabled;No entry;;1
S4;LTI;running_target;equipment;disabled;No entry;;1
S4;LTI;manual_input_actual_input_actual;company;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;division;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;area;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;regional;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;plant;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;plant_other_group;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;apu;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;apu_other_group;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;totem;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;equipment_group;auto;Only coming automatically from group standard system source Sphera;;1
S4;LTI;manual_input_actual;equipment;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;budget_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S2;Hazard Observation;budget_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S2;Hazard Observation;budget_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S2;Hazard Observation;budget_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S2;Hazard Observation;budget_target;plant;auto;Target is automatically coming from Group standard source Sphera;;1
S2;Hazard Observation;budget_target;plant_other_group;disabled;No entry;;1
S2;Hazard Observation;budget_target;apu;disabled;No entry;;1
S2;Hazard Observation;budget_target;apu_other_group;disabled;No entry;;1
S2;Hazard Observation;budget_target;totem;disabled;No entry;;1
S2;Hazard Observation;budget_target;equipment_group;disabled;No entry;;1
S2;Hazard Observation;budget_target;equipment;disabled;No entry;;1
S2;Hazard Observation;running_target;company;auto;Target in QTY is automatically calculated as a sum of the level below;;1
S2;Hazard Observation;running_target;division;auto;Target in QTY is automatically calculated as a sum of the level below;;1
S2;Hazard Observation;running_target;area;auto;Target in QTY is automatically calculated as a sum of the level below;;1
S2;Hazard Observation;running_target;regional;auto;Target in QTY is automatically calculated as a sum of the level below;;1
S2;Hazard Observation;running_target;plant;manual;Enter Target in QTY for the entire Plant;;1
S2;Hazard Observation;running_target;plant_other_group;auto;Target in QTY is automatically calculated as a Plant target minus the sum of level below;;1
S2;Hazard Observation;running_target;apu;auto;Target in QTY is automatically calculated as a sum of the level below;;1
S2;Hazard Observation;running_target;apu_other_group;manual;Enter Target in QTY for the areas belonging to the APU and not to the Totems below;;1
S2;Hazard Observation;running_target;totem;manual;Enter Target in QTY for the specific Totem;;1
S2;Hazard Observation;running_target;equipment_group;disabled;No entry;;1
S2;Hazard Observation;running_target;equipment;disabled;No entry;;1
S2;Hazard Observation;manual_input_actual;company;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;division;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;area;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;regional;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;plant;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;plant_other_group;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;apu;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;apu_other_group;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;totem;auto;Only coming automatically from group standard system source Sphera;;1
S2;Hazard Observation;manual_input_actual;equipment_group;disabled;No entry;;1
S2;Hazard Observation;manual_input_actual;equipment;disabled;No entry;;1
S9;TRIR;budget_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;budget_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;budget_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;budget_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;budget_target;plant;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;budget_target;plant_other_group;disabled;No entry;;1
S9;TRIR;budget_target;apu;disabled;No entry;;1
S9;TRIR;budget_target;apu_other_group;disabled;No entry;;1
S9;TRIR;budget_target;totem;disabled;No entry;;1
S9;TRIR;budget_target;equipment_group;disabled;No entry;;1
S9;TRIR;budget_target;equipment;disabled;No entry;;1
S9;TRIR;running_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;running_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;running_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;running_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S9;TRIR;running_target;plant;manual;Target is manually entered as ratio for the full plant;;1
S9;TRIR;running_target;plant_other_group;disabled;No entry;;1
S9;TRIR;running_target;apu;disabled;No entry;;1
S9;TRIR;running_target;apu_other_group;disabled;No entry;;1
S9;TRIR;running_target;totem;disabled;No entry;;1
S9;TRIR;running_target;equipment_group;disabled;No entry;;1
S9;TRIR;running_target;equipment;disabled;No entry;;1
S9;TRIR;manual_input_actual;company;auto;Only coming automatically from group standard system source Sphera;;1
S9;TRIR;manual_input_actual;division;auto;Only coming automatically from group standard system source Sphera;;1
S9;TRIR;manual_input_actual;area;auto;Only coming automatically from group standard system source Sphera;;1
S9;TRIR;manual_input_actual;regional;auto;Only coming automatically from group standard system source Sphera;;1
S9;TRIR;manual_input_actual;plant;auto;Only coming automatically from group standard system source Sphera;;1
S9;TRIR;manual_input_actual;plant_other_group;disabled;No entry;;1
S9;TRIR;manual_input_actual;apu;disabled;No entry;;1
S9;TRIR;manual_input_actual;apu_other_group;disabled;No entry;;1
S9;TRIR;manual_input_actual;totem;disabled;No entry;;1
S9;TRIR;manual_input_actual;equipment_group;disabled;No entry;;1
S9;TRIR;manual_input_actual;equipment;disabled;No entry;;1
S5;LTIR;budget_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;budget_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;budget_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;budget_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;budget_target;plant;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;budget_target;plant_other_group;disabled;No entry;;1
S5;LTIR;budget_target;apu;disabled;No entry;;1
S5;LTIR;budget_target;apu_other_group;disabled;No entry;;1
S5;LTIR;budget_target;totem;disabled;No entry;;1
S5;LTIR;budget_target;equipment_group;disabled;No entry;;1
S5;LTIR;budget_target;equipment;disabled;No entry;;1
S5;LTIR;running_target;company;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;running_target;division;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;running_target;area;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;running_target;regional;auto;Target is automatically coming from Group standard source Sphera;;1
S5;LTIR;running_target;plant;manual;Target is manually entered as ratio for the full plant;;1
S5;LTIR;running_target;plant_other_group;disabled;No entry;;1
S5;LTIR;running_target;apu;disabled;No entry;;1
S5;LTIR;running_target;apu_other_group;disabled;No entry;;1
S5;LTIR;running_target;totem;disabled;No entry;;1
S5;LTIR;running_target;equipment_group;disabled;No entry;;1
S5;LTIR;running_target;equipment;disabled;No entry;;1
S5;LTIR;manual_input_actual;company;auto;Only coming automatically from group standard system source Sphera;;1
S5;LTIR;manual_input_actual;division;auto;Only coming automatically from group standard system source Sphera;;1
S5;LTIR;manual_input_actual;area;auto;Only coming automatically from group standard system source Sphera;;1
S5;LTIR;manual_input_actual;regional;auto;Only coming automatically from group standard system source Sphera;;1
S5;LTIR;manual_input_actual;plant;auto;Only coming automatically from group standard system source Sphera;;1
S5;LTIR;manual_input_actual;plant_other_group;disabled;No entry;;1
S5;LTIR;manual_input_actual;apu;disabled;No entry;;1
S5;LTIR;manual_input_actual;apu_other_group;disabled;No entry;;1
S5;LTIR;manual_input_actual;totem;disabled;No entry;;1
S5;LTIR;manual_input_actual;equipment_group;disabled;No entry;;1
S5;LTIR;manual_input_actual;equipment;disabled;No entry;;1
Q8;IQI;budget_target;company;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;budget_target;division;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;budget_target;area;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;budget_target;regional;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;budget_target;plant;manual;Enter Target in QTY for the plant;;1
Q8;IQI;budget_target;plant_other_group;disabled;No entry;;1
Q8;IQI;budget_target;apu;disabled;No entry;;1
Q8;IQI;budget_target;apu_other_group;disabled;No entry;;1
Q8;IQI;budget_target;totem;disabled;No entry;;1
Q8;IQI;budget_target;equipment_group;disabled;No entry;;1
Q8;IQI;budget_target;equipment;disabled;No entry;;1
Q8;IQI;running_target;company;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;running_target;division;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;running_target;area;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;running_target;regional;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;running_target;plant;auto;Automatically calculated as sum of all underlying values;;1
Q8;IQI;running_target;plant_other_group;manual;Enter Target in QTY for the part of the plant that are not covered by underlying APU’s.;;1
Q8;IQI;running_target;apu;manual;Enter Target in QTY for specific APU;;1
Q8;IQI;running_target;apu_other_group;manual;Enter Target in QTY for the part of the APU not covered by underlying Totems;;1
Q8;IQI;running_target;totem;manual;Enter Target in QTY for Specific Totem;;1
Q8;IQI;running_target;equipment_group;disabled;No entry;;1
Q8;IQI;running_target;equipment;disabled;No entry;;1
Q8;IQI;manual_input_actual;company;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;division;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;area;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;regional;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;plant;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;plant_other_group;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;apu;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;apu_other_group;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;totem;auto;Only coming automatically from group standard system source QIP;;1
Q8;IQI;manual_input_actual;equipment_group;disabled;No entry;;1
Q8;IQI;manual_input_actual;equipment;disabled;No entry;;1
Q2;CQI;budget_target;company;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;budget_target;division;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;budget_target;area;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;budget_target;regional;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;budget_target;plant;manual;Enter Target in QTY for the plant;;1
Q2;CQI;budget_target;plant_other_group;disabled;No entry;;1
Q2;CQI;budget_target;apu;disabled;No entry;;1
Q2;CQI;budget_target;apu_other_group;disabled;No entry;;1
Q2;CQI;budget_target;totem;disabled;No entry;;1
Q2;CQI;budget_target;equipment_group;disabled;No entry;;1
Q2;CQI;budget_target;equipment;disabled;No entry;;1
Q2;CQI;running_target;company;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;running_target;division;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;running_target;area;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;running_target;regional;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;running_target;plant;auto;Automatically calculated as sum of all underlying values;;1
Q2;CQI;running_target;plant_other_group;manual;Enter Target in QTY for the part of the plant that are not covered by underlying APU’s.;;1
Q2;CQI;running_target;apu;manual;Enter Target in QTY for specific APU;;1
Q2;CQI;running_target;apu_other_group;manual;Enter Target in QTY for the part of the APU not covered by underlying Totems;;1
Q2;CQI;running_target;totem;manual;Enter Target in QTY for Specific Totem;;1
Q2;CQI;running_target;equipment_group;disabled;No entry;;1
Q2;CQI;running_target;equipment;disabled;No entry;;1
Q2;CQI;manual_input_actual;company;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;division;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;area;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;regional;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;plant;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;plant_other_group;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;apu;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;apu_other_group;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;totem;auto;Only coming automatically from group standard system source QIP;;1
Q2;CQI;manual_input_actual;equipment_group;disabled;No entry;;1
Q2;CQI;manual_input_actual;equipment;disabled;No entry;;1
Q11;Scrap PPM;budget_target;company;;;;0
Q11;Scrap PPM;budget_target;division;;;;0
Q11;Scrap PPM;budget_target;area;;;;0
Q11;Scrap PPM;budget_target;regional;;;;0
Q11;Scrap PPM;budget_target;plant;;;;0
Q11;Scrap PPM;budget_target;plant_other_group;;;;0
Q11;Scrap PPM;budget_target;apu;;;;0
Q11;Scrap PPM;budget_target;apu_other_group;;;;0
Q11;Scrap PPM;budget_target;totem;;;;0
Q11;Scrap PPM;budget_target;equipment_group;;;;0
Q11;Scrap PPM;budget_target;equipment;;;;0
Q11;Scrap PPM;running_target;company;;;;0
Q11;Scrap PPM;running_target;division;;;;0
Q11;Scrap PPM;running_target;area;;;;0
Q11;Scrap PPM;running_target;regional;;;;0
Q11;Scrap PPM;running_target;plant;;;;0
Q11;Scrap PPM;running_target;plant_other_group;;;;0
Q11;Scrap PPM;running_target;apu;;;;0
Q11;Scrap PPM;running_target;apu_other_group;;;;0
Q11;Scrap PPM;running_target;totem;;;;0
Q11;Scrap PPM;running_target;equipment_group;;;;0
Q11;Scrap PPM;running_target;equipment;;;;0
Q11;Scrap PPM;manual_input_actual;company;;;;0
Q11;Scrap PPM;manual_input_actual;division;;;;0
Q11;Scrap PPM;manual_input_actual;area;;;;0
Q11;Scrap PPM;manual_input_actual;regional;;;;0
Q11;Scrap PPM;manual_input_actual;plant;;;;0
Q11;Scrap PPM;manual_input_actual;plant_other_group;;;;0
Q11;Scrap PPM;manual_input_actual;apu;;;;0
Q11;Scrap PPM;manual_input_actual;apu_other_group;;;;0
Q11;Scrap PPM;manual_input_actual;totem;;;;0
Q11;Scrap PPM;manual_input_actual;equipment_group;;;;0
Q11;Scrap PPM;manual_input_actual;equipment;;;;0
Q5;FTT;budget_target;company;auto;Calculated as flat average of all underlying values;;1
Q5;FTT;budget_target;division;auto;Calculated as flat average of all underlying values;;1
Q5;FTT;budget_target;area;auto;Calculated as flat average of all underlying values;;1
Q5;FTT;budget_target;regional;auto;Calculated as flat average of all underlying values;;1
Q5;FTT;budget_target;plant;manual;Enter Target as a % for the specific Plant;;1
Q5;FTT;budget_target;plant_other_group;disabled;No entry;;1
Q5;FTT;budget_target;apu;disabled;No entry;;1
Q5;FTT;budget_target;apu_other_group;disabled;No entry;;1
Q5;FTT;budget_target;totem;disabled;No entry;;1
Q5;FTT;budget_target;equipment_group;disabled;No entry;;1
Q5;FTT;budget_target;equipment;disabled;No entry;;1
Q5;FTT;running_target;company;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;division;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;area;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;regional;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;plant;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;plant_other_group;disabled;No entry;;1
Q5;FTT;running_target;apu;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;apu_other_group;disabled;No entry;;1
Q5;FTT;running_target;totem;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;equipment_group;auto;Target is calculated as a flat average from equipment with actual data from the given period;;1
Q5;FTT;running_target;equipment;manual;Enter Target as a % for the specific equipment;;1
Q5;FTT;manual_input_actual;company;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;division;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;area;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;regional;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;plant;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;plant_other_group;disabled;No entry;;1
Q5;FTT;manual_input_actual;apu;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;apu_other_group;disabled;No entry;;1
Q5;FTT;manual_input_actual;totem;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;equipment_group;auto;Automatically calculated as an average from the %-actual from the full day total, per equipment below.;;1
Q5;FTT;manual_input_actual;equipment;manual;Enter Actual as a % or as Good Parts and Bad Parts for the specific equipment.;;1
Q1;NQC;budget_target;company;;;;0
Q1;NQC;budget_target;division;;;;0
Q1;NQC;budget_target;area;;;;0
Q1;NQC;budget_target;regional;;;;0
Q1;NQC;budget_target;plant;manual;Enter Target in Local Currency for the full plant.;;0
Q1;NQC;budget_target;plant_other_group;disabled;No entry;;0
Q1;NQC;budget_target;apu;disabled;No entry;;0
Q1;NQC;budget_target;apu_other_group;disabled;No entry;;0
Q1;NQC;budget_target;totem;disabled;No entry;;0
Q1;NQC;budget_target;equipment_group;disabled;No entry;;0
Q1;NQC;budget_target;equipment;disabled;No entry;;0
